date_file,County,Population,PCR_Positive_Tests,PCR_Positive_Percent,PCR_Total_Tests,Beds_Occupied_Total,Beds_Occupied_Percent,Beds_Available_Total,COVID_Total_Admissions,COVID_Susp_Admissions,COVID_Conf_Admissions
2021-02-13,"Miami-Dade County, FL",2716940,2253.216,0.112,140826,729.8695578231291,0.85,6010.690476190475,138.57142857142858,213,757
2021-02-13,"Broward County, FL",1952778,1085.484,0.119,63852,523.5265306122448,0.8,4580.857142857141,104.85714285714286,144,590
2021-02-13,"Palm Beach County, FL",1496770,502.4674285714286,0.099,35528,421.2991836734695,0.81,3640.857142857143,59.714285714285715,53,365
2021-02-13,"Duval County, FL",957755,192.23914285714287,0.066,20389,355.7885714285714,0.76,3277,49.857142857142854,105,244
2021-02-14,"Miami-Dade County, FL",2716940,2292.4724285714287,0.109,147223,730.3061224489796,0.85,6014.285714285716,137.42857142857142,203,759
2021-02-14,"Broward County, FL",1952778,1081.2957142857144,0.115,65818,524.3156462585036,0.8,4587.761904761906,98.42857142857143,133,556
2021-02-14,"Palm Beach County, FL",1496770,533.8000000000001,0.1,37366,421.0346938775511,0.81,3638.571428571429,61.57142857142857,52,379
2021-02-14,"Duval County, FL",957755,205.07742857142858,0.067,21426,355.7885714285714,0.76,3277,50.42857142857143,105,248
2021-02-15,"Miami-Dade County, FL",2716940,2222.077285714286,0.111,140131,734.1744897959182,0.85,6046.142857142857,131.42857142857142,193,727
2021-02-15,"Broward County, FL",1952778,1063.2078571428572,0.115,64717,522.9360544217687,0.8,4575.690476190476,99.42857142857143,166,530
2021-02-15,"Palm Beach County, FL",1496770,514.3857142857144,0.1,36007,416.7510204081633,0.8,3646.571428571429,56.714285714285715,52,345
2021-02-15,"Duval County, FL",957755,196.67,0.071,19390,355.7885714285714,0.76,3277,49.57142857142857,105,242
2021-02-16,"Miami-Dade County, FL",2716940,2226.6977142857145,0.108,144323,738.0948979591836,0.85,6078.428571428571,131,211,706
2021-02-16,"Broward County, FL",1952778,1051.8685714285714,0.113,65160,527.1020408163265,0.8,4612.142857142857,105,177,558
2021-02-16,"Palm Beach County, FL",1496770,510.6278571428571,0.099,36105,418.46530612244896,0.8,3661.571428571428,54.857142857142854,53,331
2021-02-16,"Duval County, FL",957755,188.74142857142857,0.065,20326,360.46999999999997,0.77,3277,48.42857142857143,108,231
2021-02-17,"Miami-Dade County, FL",2716940,2095.423142857143,0.106,138377,741.7377551020409,0.85,6108.428571428572,128,199,697
2021-02-17,"Broward County, FL",1952778,1055.264,0.112,65954,531.029387755102,0.81,4589.142857142857,104.71428571428571,180,553
2021-02-17,"Palm Beach County, FL",1496770,520.6692857142857,0.099,36815,414.49204081632655,0.79,3672.714285714286,53.57142857142857,50,325
2021-02-17,"Duval County, FL",957755,189.2937142857143,0.064,20704,360.4857142857142,0.77,3277.142857142857,47.57142857142857,103,230
2021-02-18,"Miami-Dade County, FL",2716940,2163.5552857142857,0.107,141541,732.7371428571429,0.84,6106.142857142857,122,204,650
2021-02-18,"Broward County, FL",1952778,1035.8542857142859,0.11,65918,530.8144897959183,0.81,4587.285714285714,103.71428571428571,175,551
2021-02-18,"Palm Beach County, FL",1496770,519.9634285714286,0.096,37914,410.15265306122456,0.78,3680.857142857143,53.714285714285715,52,324
2021-02-18,"Duval County, FL",957755,186.20642857142857,0.065,20053,360.5014285714286,0.77,3277.285714285714,45.857142857142854,98,223
2021-02-19,"Miami-Dade County, FL",2716940,2086.5291428571427,0.108,135238,731.7942857142855,0.84,6098.285714285713,120.85714285714286,198,648
2021-02-19,"Broward County, FL",1952778,1015.0559999999999,0.112,63441,523.7061224489796,0.8,4582.428571428572,108.42857142857143,171,588
2021-02-19,"Palm Beach County, FL",1496770,491.2,0.1,34384,411.20326530612243,0.78,3690.285714285714,55,56,329
2021-02-19,"Duval County, FL",957755,173.32114285714286,0.064,18957,355.83510204081637,0.76,3277.428571428572,46.57142857142857,109,217
2021-02-20,"Miami-Dade County, FL",2716940,2033.9477142857143,0.107,133062,730.8342857142856,0.84,6090.285714285714,117.14285714285714,183,637
2021-02-20,"Broward County, FL",1952778,980.96,0.112,61310,523.7224489795918,0.8,4582.571428571428,107,165,584
2021-02-20,"Palm Beach County, FL",1496770,481.3082857142858,0.101,33358,406.8271428571429,0.77,3698.428571428572,56.57142857142857,61,335
2021-02-20,"Duval County, FL",957755,162.43714285714285,0.06,18951,355.8506122448979,0.76,3277.571428571428,42.285714285714285,99,197
2021-02-21,"Miami-Dade County, FL",2716940,2070.5297142857144,0.108,134201,718.6114285714285,0.84,5988.428571428572,121.14285714285714,202,646
2021-02-21,"Broward County, FL",1952778,943.4682857142858,0.111,59498,523.2489795918367,0.8,4578.428571428572,106.85714285714286,157,591
2021-02-21,"Palm Beach County, FL",1496770,441.9942857142857,0.095,32568,402.1138775510203,0.78,3608.714285714285,53.285714285714285,65,308
2021-02-21,"Duval County, FL",957755,154.42114285714288,0.057,18964,355.86612244897964,0.76,3277.714285714286,38.714285714285715,98,173
2021-02-22,"Miami-Dade County, FL",2716940,2006.6015714285713,0.107,131273,718.9371428571428,0.84,5991.142857142857,122.85714285714286,206,654
2021-02-22,"Broward County, FL",1952778,938.7428571428571,0.111,59200,522.6095238095239,0.8,4572.833333333334,98.57142857142857,144,546
2021-02-22,"Palm Beach County, FL",1496770,417.248,0.091,32096,401.95469387755105,0.78,3607.285714285714,56,65,327
2021-02-22,"Duval County, FL",957755,149.39485714285712,0.054,19366,355.8816326530613,0.76,3277.857142857143,38.142857142857146,96,171
2021-02-23,"Miami-Dade County, FL",2716940,1960.136857142857,0.106,129443,718.422857142857,0.84,5986.857142857142,123.85714285714286,202,665
2021-02-23,"Broward County, FL",1952778,938.3464285714286,0.111,59175,517.7795918367348,0.8,4530.571428571428,103.71428571428571,138,588
2021-02-23,"Palm Beach County, FL",1496770,393.4982857142857,0.088,31301,401.62040816326544,0.78,3604.285714285715,56,66,326
2021-02-23,"Duval County, FL",957755,146.7792857142857,0.055,18681,351.2142857142857,0.75,3278,36.714285714285715,95,162
2021-02-24,"Miami-Dade County, FL",2716940,2033.8714285714286,0.108,131825,709.480612244898,0.83,5983.571428571429,127.85714285714286,211,684
2021-02-24,"Broward County, FL",1952778,970.7991428571429,0.113,60138,516.8326530612246,0.8,4522.285714285715,102.85714285714286,136,584
2021-02-24,"Palm Beach County, FL",1496770,417.89314285714283,0.089,32868,401.8751020408164,0.78,3606.571428571429,56.42857142857143,68,327
2021-02-24,"Duval County, FL",957755,143.53199999999998,0.054,18606,351.2142857142857,0.75,3278,32.857142857142854,88,142
2021-02-25,"Miami-Dade County, FL",2716940,1946.9699999999998,0.105,129798,720.6771428571428,0.83,6078,126.85714285714286,213,675
2021-02-25,"Broward County, FL",1952778,934.912,0.112,58432,509.5983673469388,0.79,4515.428571428572,104.57142857142857,146,586
2021-02-25,"Palm Beach County, FL",1496770,418.288,0.091,32176,413.1293877551021,0.78,3707.571428571429,55.142857142857146,64,322
2021-02-25,"Duval County, FL",957755,143.8642857142857,0.055,18310,351.2142857142857,0.75,3278,32,87,137
2021-02-26,"Miami-Dade County, FL",2716940,2009.502857142857,0.104,135255,719.9995918367348,0.83,6072.285714285716,126.28571428571429,218,666
2021-02-26,"Broward County, FL",1952778,963.2104285714286,0.111,60743,509.7595918367347,0.79,4516.857142857143,104.14285714285714,138,591
2021-02-26,"Palm Beach County, FL",1496770,438.295,0.091,33715,419.2481632653062,0.79,3714.857142857143,53.857142857142854,63,314
2021-02-26,"Duval County, FL",957755,144.664,0.052,19474,351.2142857142857,0.75,3278,31.714285714285715,84,138
2021-02-27,"Miami-Dade County, FL",2716940,1971.0815714285714,0.103,133957,719.1695918367349,0.83,6065.285714285716,124.28571428571429,221,649
2021-02-27,"Broward County, FL",1952778,990.768,0.112,61923,510.4689795918367,0.79,4523.142857142857,104.85714285714286,134,600
2021-02-27,"Palm Beach County, FL",1496770,454.441,0.091,34957,419.71571428571434,0.79,3719,53.142857142857146,61,311
2021-02-27,"Duval County, FL",957755,138.80014285714284,0.051,19051,351.2142857142857,0.75,3278,32.42857142857143,89,138
2021-02-28,"Miami-Dade County, FL",2716940,1920.287857142857,0.103,130505,719.3220408163264,0.83,6066.571428571428,117.42857142857143,211,611
2021-02-28,"Broward County, FL",1952778,973.6285714285714,0.111,61400,510.2755102040816,0.79,4521.428571428572,97.14285714285714,116,564
2021-02-28,"Palm Beach County, FL",1496770,476.70085714285716,0.094,35499,419.5544897959184,0.79,3717.571428571429,53,60,311
2021-02-28,"Duval County, FL",957755,131.292,0.049,18756,351.2142857142857,0.75,3278,31.571428571428573,89,132
2021-03-01,"Miami-Dade County, FL",2716940,1686.0331428571428,0.104,113483,718.8477551020408,0.83,6062.571428571428,111.57142857142857,194,587
2021-03-01,"Broward County, FL",1952778,819.0571428571428,0.109,52600,516.6704761904763,0.8,4520.866666666667,87.85714285714286,101,514
2021-03-01,"Palm Beach County, FL",1496770,411.16942857142857,0.094,30619,414.83530612244914,0.78,3722.880952380953,48.857142857142854,59,283
2021-03-01,"Duval County, FL",957755,109.64571428571428,0.048,15990,351.2142857142857,0.75,3278,32.142857142857146,99,126
2021-03-02,"Miami-Dade County, FL",2716940,1581.8888571428572,0.102,108561,719.5422448979591,0.83,6068.428571428572,113.28571428571429,199,594
2021-03-02,"Broward County, FL",1952778,776.9211428571429,0.108,50356,511.3395918367347,0.79,4530.857142857143,102.42857142857143,125,592
2021-03-02,"Palm Beach County, FL",1496770,383.331,0.091,29487,414.2755102040816,0.78,3717.857142857143,49.57142857142857,55,292
2021-03-02,"Duval County, FL",957755,100.29857142857142,0.045,15602,351.2142857142857,0.75,3278,34.714285714285715,103,140
2021-03-03,"Miami-Dade County, FL",2716940,1438.607,0.097,103817,719.1526530612244,0.83,6065.142857142857,108.57142857142857,191,569
2021-03-03,"Broward County, FL",1952778,756.84,0.105,50456,511.45244897959185,0.79,4531.857142857143,101.71428571428571,119,593
2021-03-03,"Palm Beach County, FL",1496770,386.2472857142857,0.089,30379,414.06857142857143,0.78,3716,50.857142857142854,56,300
2021-03-03,"Duval County, FL",957755,100.81928571428571,0.045,15683,351.2142857142857,0.75,3278,36.857142857142854,105,153
2021-03-04,"Miami-Dade County, FL",2716940,1863.2082857142857,0.099,131742,710.454693877551,0.82,6064.857142857143,106,176,566
2021-03-04,"Broward County, FL",1952778,1002.5508571428571,0.109,64384,511.9683673469388,0.79,4536.428571428572,102.28571428571429,124,592
2021-03-04,"Palm Beach County, FL",1496770,492.87028571428573,0.092,37501,412.7155102040817,0.78,3703.857142857143,48.714285714285715,50,291
2021-03-04,"Duval County, FL",957755,121.41,0.045,18886,355.8971428571429,0.76,3278,36.285714285714285,113,141
2021-03-05,"Miami-Dade County, FL",2716940,1803.4405714285715,0.099,127516,710.2706122448981,0.82,6063.285714285716,104.85714285714286,175,559
2021-03-05,"Broward County, FL",1952778,939.3682857142857,0.107,61454,511.6781632653062,0.79,4533.857142857143,102.14285714285714,147,568
2021-03-05,"Palm Beach County, FL",1496770,447.7942857142857,0.088,35620,406.0414285714287,0.77,3691.285714285715,46.857142857142854,50,278
2021-03-05,"Duval County, FL",957755,114.47357142857142,0.045,17807,351.2142857142857,0.75,3278,34.857142857142854,111,133
2021-03-07,"Miami-Dade County, FL",2716940,1818.4885714285715,0.099,128580,709.9136054421768,0.82,6060.238095238095,103.28571428571429,167,556
2021-03-07,"Broward County, FL",1952778,953.5992857142857,0.107,62385,510.775306122449,0.79,4525.857142857143,99,164,529
2021-03-07,"Palm Beach County, FL",1496770,421.22357142857146,0.085,34689,405.83714285714296,0.77,3689.428571428572,50.142857142857146,63,288
2021-03-07,"Duval County, FL",957755,107.016,0.042,17836,346.53142857142853,0.74,3278,33,105,126
2021-03-08,"Miami-Dade County, FL",2716940,1812.8455714285715,0.099,128181,709.1410204081632,0.82,6053.642857142857,100.71428571428571,165,540
2021-03-08,"Broward County, FL",1952778,932.5425714285714,0.106,61583,511.1488095238095,0.79,4529.166666666666,88.14285714285714,151,466
2021-03-08,"Palm Beach County, FL",1496770,405.10800000000006,0.084,33759,405.1771428571428,0.77,3683.428571428571,50.714285714285715,67,288
2021-03-08,"Duval County, FL",957755,105.28200000000001,0.042,17547,346.53142857142853,0.74,3278,31.714285714285715,100,122
2021-03-09,"Miami-Dade County, FL",2716940,1763.699142857143,0.099,124706,717.5829931972788,0.83,6051.904761904762,103.71428571428571,181,545
2021-03-09,"Broward County, FL",1952778,933.8902857142857,0.106,61672,510.888163265306,0.79,4526.857142857141,98.71428571428571,186,505
2021-03-09,"Palm Beach County, FL",1496770,404.625,0.083,34125,410.789387755102,0.78,3686.571428571428,51,73,284
2021-03-09,"Duval County, FL",957755,102.27742857142857,0.041,17462,346.53142857142853,0.74,3278,30.428571428571427,96,117
2021-03-10,"Miami-Dade County, FL",2716940,1753.1910000000003,0.099,123963,718.2323129251702,0.83,6057.380952380953,102.71428571428571,174,545
2021-03-10,"Broward County, FL",1952778,958.7811428571429,0.107,62724,510.694693877551,0.79,4525.142857142857,97.71428571428571,189,495
2021-03-10,"Palm Beach County, FL",1496770,407.25642857142856,0.081,35195,410.29591836734693,0.78,3682.142857142857,49,70,273
2021-03-10,"Duval County, FL",957755,100.29142857142857,0.04,17551,341.05897959183676,0.73,3270.428571428572,29.142857142857142,95,109
2021-03-11,"Miami-Dade County, FL",2716940,1806.368142857143,0.099,127723,718.8223469387756,0.83,6062.357142857143,103.71428571428571,182,544
2021-03-11,"Broward County, FL",1952778,930.1954285714285,0.106,61428,510.93653061224495,0.79,4527.285714285715,92.71428571428571,178,471
2021-03-11,"Palm Beach County, FL",1496770,402.25357142857143,0.083,33925,410.9326530612246,0.78,3687.857142857143,49.857142857142854,72,277
2021-03-11,"Duval County, FL",957755,99.82328571428572,0.041,17043,340.26938775510206,0.73,3262.857142857143,29.142857142857142,94,110
2021-03-12,"Miami-Dade County, FL",2716940,1742.6545714285714,0.099,123218,719.5930612244896,0.83,6068.857142857142,102.42857142857143,165,552
2021-03-12,"Broward County, FL",1952778,920.4445714285714,0.107,60216,504.4530612244898,0.78,4527.142857142857,88.71428571428571,163,458
2021-03-12,"Palm Beach County, FL",1496770,375.0994285714286,0.081,32416,411.3624489795919,0.78,3691.714285714286,47,67,262
2021-03-12,"Duval County, FL",957755,95.47428571428573,0.04,16708,334.829387755102,0.72,3255.285714285714,30.285714285714285,101,111
2021-03-14,"Miami-Dade County, FL",2716940,1690.598,0.098,120757,721.7386394557824,0.83,6086.952380952382,102.57142857142857,147,571
2021-03-14,"Broward County, FL",1952778,871.9211428571427,0.104,58687,511.3234693877552,0.79,4530.714285714286,90.28571428571429,151,481
2021-03-14,"Palm Beach County, FL",1496770,369.46799999999996,0.077,33588,411.7922448979592,0.78,3695.571428571429,42.714285714285715,51,248
2021-03-14,"Duval County, FL",957755,95.56671428571428,0.039,17153,328.64306122448977,0.71,3240.142857142857,30.571428571428573,114,100
2021-03-15,"Miami-Dade County, FL",2716940,1678.614,0.098,119901,722.4077210884354,0.83,6092.595238095239,102.28571428571429,143,573
2021-03-15,"Broward County, FL",1952778,872.574857142857,0.104,58731,511.29391156462583,0.79,4530.452380952381,77.14285714285714,121,419
2021-03-15,"Palm Beach County, FL",1496770,374.84285714285716,0.076,34525,411.66489795918375,0.78,3694.428571428572,39.57142857142857,45,232
2021-03-15,"Duval County, FL",957755,94.83171428571428,0.038,17469,327.8751020408163,0.71,3232.571428571428,30.714285714285715,109,106
2021-03-16,"Miami-Dade County, FL",2716940,1737.554,0.098,124111,730.5542857142857,0.84,6087.952380952382,104.14285714285714,165,564
2021-03-16,"Broward County, FL",1952778,849.5254285714287,0.101,58878,510.32387755102025,0.79,4521.857142857141,80,128,432
2021-03-16,"Palm Beach County, FL",1496770,380.71657142857146,0.076,35066,410.757551020408,0.78,3686.285714285713,37.857142857142854,39,226
2021-03-16,"Duval County, FL",957755,98.75114285714287,0.038,18191,327.10714285714283,0.71,3225,29.571428571428573,108,99
2021-03-17,"Miami-Dade County, FL",2716940,1757.6502857142857,0.096,128162,730.7085714285714,0.84,6089.238095238095,106.57142857142857,175,571
2021-03-17,"Broward County, FL",1952778,891.4571428571429,0.1,62402,510.2432653061227,0.79,4521.142857142859,81.14285714285714,134,434
2021-03-17,"Palm Beach County, FL",1496770,399.40171428571426,0.076,36787,404.76595238095257,0.77,3679.690476190478,36.57142857142857,35,221
2021-03-17,"Duval County, FL",957755,99.22714285714287,0.039,17810,331.7142857142857,0.72,3225,30.714285714285715,111,104
2021-03-18,"Miami-Dade County, FL",2716940,1772.9828571428573,0.096,129280,730.8657142857143,0.84,6090.547619047618,108.57142857142857,186,574
2021-03-18,"Broward County, FL",1952778,915.2908571428571,0.101,63436,509.40489795918364,0.79,4513.714285714285,82.14285714285714,130,445
2021-03-18,"Palm Beach County, FL",1496770,410.19371428571424,0.076,37781,404.27880952380957,0.77,3675.261904761905,37,36,223
2021-03-18,"Duval County, FL",957755,96.18414285714286,0.037,18197,331.7142857142857,0.72,3225,28.571428571428573,100,100
2021-03-19,"Miami-Dade County, FL",2716940,1787.8762857142858,0.097,129022,731.862857142857,0.84,6098.857142857142,110.71428571428571,199,576
2021-03-19,"Broward County, FL",1952778,895.257,0.099,63301,508.5342857142858,0.79,4506,83.42857142857143,132,452
2021-03-19,"Palm Beach County, FL",1496770,414.97085714285714,0.076,38221,403.68428571428575,0.77,3669.857142857143,39.142857142857146,46,228
2021-03-19,"Duval County, FL",957755,100.39157142857142,0.037,18993,331.7142857142857,0.72,3225,27.142857142857142,94,96
2021-03-21,"Miami-Dade County, FL",2716940,1764.6034285714286,0.096,128669,742.8479591836734,0.85,6117.571428571428,112,208,576
2021-03-21,"Broward County, FL",1952778,844.7377142857142,0.094,62906,508.2763265306122,0.79,4503.714285714285,86.28571428571429,137,467
2021-03-21,"Palm Beach County, FL",1496770,407.9142857142857,0.075,38072,401.3428571428571,0.77,3648.571428571428,36.285714285714285,50,204
2021-03-21,"Duval County, FL",957755,100.08514285714286,0.036,19461,336.32142857142856,0.73,3225,26.857142857142858,90,98
2021-03-22,"Miami-Dade County, FL",2716940,1850.926,0.098,132209,743.4724489795918,0.85,6122.714285714286,110.71428571428571,206,569
2021-03-22,"Broward County, FL",1952778,844.6127142857142,0.093,63573,508.961530612245,0.79,4509.785714285715,83,125,456
2021-03-22,"Palm Beach County, FL",1496770,410.69314285714285,0.076,37827,405.9342857142857,0.78,3643,38.142857142857146,56,211
2021-03-22,"Duval County, FL",957755,96.294,0.033,20426,336.32142857142856,0.73,3225,25,82,93
2021-03-23,"Miami-Dade County, FL",2716940,1878.5435714285716,0.097,135565,744.3051020408165,0.85,6129.571428571429,112.14285714285714,207,578
2021-03-23,"Broward County, FL",1952778,848.7394285714284,0.092,64578,507.7120408163266,0.79,4498.714285714286,85.85714285714286,120,481
2021-03-23,"Palm Beach County, FL",1496770,400.74642857142857,0.075,37403,405.615918367347,0.78,3640.142857142857,39,59,214
2021-03-23,"Duval County, FL",957755,101.388,0.034,20874,336.32142857142856,0.73,3225,24.857142857142858,81,93
2021-03-24,"Miami-Dade County, FL",2716940,1924.814285714286,0.1,134737,744.6346938775512,0.85,6132.285714285716,110.85714285714286,203,573
2021-03-24,"Broward County, FL",1952778,862.615,0.091,66355,507.2283673469388,0.79,4494.428571428572,81.14285714285714,108,460
2021-03-24,"Palm Beach County, FL",1496770,396.57857142857137,0.075,37014,405.7273469387755,0.78,3641.142857142857,39.714285714285715,62,216
2021-03-24,"Duval County, FL",957755,98.87742857142858,0.033,20974,331.7142857142857,0.72,3225,24.857142857142858,88,86
2021-03-25,"Miami-Dade County, FL",2716940,1877.2964285714286,0.097,135475,736.3714285714286,0.84,6136.428571428572,106.85714285714286,189,559
